ks,ks_p,mean_a,mean_b,mean_diff,metric,mw_U,mw_p,n_a,n_b,welch_p,welch_t
0.17273244654155295,5.6926398313584616e-180,3.947257474993048,3.676240365059043,-0.2710171099340051,prot_rmsd,118550494.5,2.6335215965438026e-280,15000,15000,4.85910178015393e-265,35.16826754677813
0.45126681098382015,0.0,4.903797285654,6.31927174655239,1.4154744608983902,rna_rmsd,42867302.5,0.0,15000,15000,0.0,-79.2465691424587
0.32191442855603436,0.0,325.7246927219997,280.95292950869697,-44.771763213302734,n_contacts,136719112.0,0.0,15000,15000,0.0,73.11058614915223
0.47608788568233895,0.0,12.852791638562788,13.56548007530569,0.7126884367429014,com_dist,43359365.0,0.0,15000,15000,0.0,-85.45017736145323
0.33092240145575263,0.0,27.250932191686232,20.073542874580408,-7.177389317105824,g3_contacts,137277909.0,0.0,15000,15000,0.0,71.27259500088842
0.13979199373991652,9.374213432961597e-118,3.5543433227454773,2.7304699420201404,-0.8238733807253369,g3_hbonds,111099015.0,4.500488658996845e-137,15000,15000,4.823351610256657e-143,25.61604422346763
0.20438023786918125,1.8129113580939047e-252,-111.46053387858298,-117.5009916687943,-6.04045779021132,chi_at_resid_177,119994928.0,0.0,15000,15000,0.0,40.49677584940752
0.3879054010288023,0.0,190.2075341978056,243.57832701501104,53.370792817205455,pucker_at_resid_177,64887501.0,0.0,15000,15000,0.0,-48.42247262424046
